INPUT:comment	OUTPUT:quality	GOLDEN:quality	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
#abuse #resilence #resources #endrapeoncampus #endrapeculture #support #copingskills	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25b48b0a8f250debdb3e	00016b1b6b--608f25b48b0a8f250debdb3e	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:20:36.500
@madelinemoraless oh okay I see	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25b48b0a8f250debdb3e	00016b1b6b--608f25b48b0a8f250debdb3e	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:20:36.500
Omg! You’ve met my mother!	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25b48b0a8f250debdb3e	00016b1b6b--608f25b48b0a8f250debdb3e	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:20:36.500
The me too movement is run by liberal Democratic whores.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25b48b0a8f250debdb3e	00016b1b6b--608f25b48b0a8f250debdb3e	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:20:36.500
my heart breaks for everyone who has to go through something like this:(	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25b48b0a8f250debdb3e	00016b1b6b--608f25b48b0a8f250debdb3e	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:20:36.500
you are so so amazing	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25c56efd841d656aeac8	00016b1b6b--608f25c56efd841d656aeac8	963fea4e20c14f55fc4a48932c58730b	APPROVED	2021-05-02T22:20:53.754
👏👏❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25c56efd841d656aeac8	00016b1b6b--608f25c56efd841d656aeac8	963fea4e20c14f55fc4a48932c58730b	APPROVED	2021-05-02T22:20:53.754
same here. i got punished though.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25c56efd841d656aeac8	00016b1b6b--608f25c56efd841d656aeac8	963fea4e20c14f55fc4a48932c58730b	APPROVED	2021-05-02T22:20:53.754
@lovethegreeks yes you're right but there are other ways of saying it.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25c56efd841d656aeac8	00016b1b6b--608f25c56efd841d656aeac8	963fea4e20c14f55fc4a48932c58730b	APPROVED	2021-05-02T22:20:53.754
Nope- sorry I don’t agree at all and I don’t think there should be a connection or a comparison on these subjects. There are many many levels of cruel abuse. And I can understand the similarity labeling but as an adult you actually do have some choices and possibly can find a solution to your problem. Eventually you may even be able to heal and get help therapeutically. BUT As a child you have NO CHOICE and are stuck- period. It’s beyond disgusting what someone could do to the purest of Gods creation and the damage is almost if not always beyond repair. The physical damage,hurt&pain, emotional abuse and psychological scarring n torment of being abused as a child on (to a developing innocent child’s brain) far exceeds being abused as an adult. Doesn’t compare. Period. Especially if you’re an adult who was not abused as a child bc you’ve already been taught right from wrong  and know the difference a child never had the opportunity to decipher that- they’ve only known pain since they can remember. Sorry child abuse outweighs the other by far. Just my opinion.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25c56efd841d656aeac8	00016b1b6b--608f25c56efd841d656aeac8	963fea4e20c14f55fc4a48932c58730b	APPROVED	2021-05-02T22:20:53.754
"Being raped should be a reflection of rapers' (un)worth to people instead. And we shouldn't be forced to act like a complete destroyed victim as people want to see to ""valid"" anything and you shouldn't be ashamed of showing yourself as someone stronger cause that's not what people want to see to ""valid"" anything about all of it. 💙💓 (Idk if I explained it that well hhh)"	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25c56efd841d656aeac8	00016b1b6b--608f25c56efd841d656aeac8	963fea4e20c14f55fc4a48932c58730b	APPROVED	2021-05-02T22:20:53.754
#feminism#feminist#believewomen#blacklivesmatter#culturalappropiation#believesurvivor#whyIdidntreport#womensreality#timesup#metoo#nomoore#meat7#women#beautiful#bodyacceptance#bosswomen#lgbtq#memes#debates#fucktrump#domesticviolence#blacklivesmatter#brownskin#bisexual🌈 #policebrutality	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25c56efd841d656aeac8	00016b1b6b--608f25c56efd841d656aeac8	963fea4e20c14f55fc4a48932c58730b	APPROVED	2021-05-02T22:20:53.754
👏👏❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25e96efd841d656aebcc	00016b1b6b--608f25e96efd841d656aebcc	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:21:29.630
@_strange_aesthetic_ @lkushaal	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25e96efd841d656aebcc	00016b1b6b--608f25e96efd841d656aebcc	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:21:29.630
@mutedpianist I just tagged everyone who responded, sorry, but it was to be clear	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25e96efd841d656aebcc	00016b1b6b--608f25e96efd841d656aebcc	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:21:29.630
❤️❤️ love you	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25e96efd841d656aebcc	00016b1b6b--608f25e96efd841d656aebcc	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:21:29.630
@madelinemoraless I compared slavery and mass murders they’re obviously different I’m comparing how they’re wrong once again use your brain	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25e96efd841d656aebcc	00016b1b6b--608f25e96efd841d656aebcc	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:21:29.630
#SmashThePatriarchy #feminism #sexism #feminsta #feminist #india #patriarchy #genderequality #feministblog #feministblogger #heforshe #metoo #timesup #fiftyshades #whyididntreport #maleprivilege #blog #everydaysexism #believewomen #believesurvivors #womensreality #nomoore #iamwithher #iamanastywoman #casualsexism #tothegirls #whyistayed #yesallwomen #sisterhood #raisebettermen	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25e96efd841d656aebcc	00016b1b6b--608f25e96efd841d656aebcc	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:21:29.630
I have been going through this exact same thing my entire life. Even when I was a kid, I was made to believe things about myself.. such as that I'm not worthy, I'm ugly, I'm different from all other smartly dressed kids, I look like a beggar, I look like I escaped an asylum. All this said by my own mother. Right from when I was a baby. I remember it from when I was 7. This lead to lack of confidence, reduced social skills. More over, because of my introverted behaviour, I was also sexually harassed because the person who did it knew I wouldn't speak out. Was I depressed? I think I was. I never told anyone of my sadness. Finally when I was in 11th, my mom moved to another country because of a job opportunity, leaving me free from her. Turns out, she had a secret life of her own and had boyfriends. What I'm trying to say is there's a reason your parents are like this. Maybe their own parents raised them up like this, or maybe they have some problems they're keeping to themselves. They're still at fault, I'm not saying they're not. They're largely at fault for doing what they did to you. The best solution for me to deal with all was - God, time, and distance. 1. Pray to God, He is the source of peace. 2. As time passes, some things and people get tired of nagging you, but nevertheless, wounds start to heal. 3. Distance really helps too. When you distance yourself from them, your well-being improves.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25e96efd841d656aebcc	00016b1b6b--608f25e96efd841d656aebcc	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:21:29.630
#feminism#feminist#believewomen#blacklivesmatter#culturalappropiation#believesurvivor#whyIdidntreport#womensreality#timesup#metoo#nomoore#meat7#women#beautiful#bodyacceptance#bosswomen#lgbtq#memes#debates#fucktrump#domesticviolence#blacklivesmatter#brownskin#bisexual🌈 #policebrutality	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25f70b14ef5c4fcace02	00016b1b6b--608f25f70b14ef5c4fcace02	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:21:43.064
So true	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25f70b14ef5c4fcace02	00016b1b6b--608f25f70b14ef5c4fcace02	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:21:43.064
@lovethegreeks yes you're right but there are other ways of saying it.	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25f70b14ef5c4fcace02	00016b1b6b--608f25f70b14ef5c4fcace02	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:21:43.064
Nope- sorry I don’t agree at all and I don’t think there should be a connection or a comparison on these subjects. There are many many levels of cruel abuse. And I can understand the similarity labeling but as an adult you actually do have some choices and possibly can find a solution to your problem. Eventually you may even be able to heal and get help therapeutically. BUT As a child you have NO CHOICE and are stuck- period. It’s beyond disgusting what someone could do to the purest of Gods creation and the damage is almost if not always beyond repair. The physical damage,hurt&pain, emotional abuse and psychological scarring n torment of being abused as a child on (to a developing innocent child’s brain) far exceeds being abused as an adult. Doesn’t compare. Period. Especially if you’re an adult who was not abused as a child bc you’ve already been taught right from wrong  and know the difference a child never had the opportunity to decipher that- they’ve only known pain since they can remember. Sorry child abuse outweighs the other by far. Just my opinion.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25f70b14ef5c4fcace02	00016b1b6b--608f25f70b14ef5c4fcace02	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:21:43.064
Nothing is ever done. My friend is waiting and it’s been 10 years	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25f70b14ef5c4fcace02	00016b1b6b--608f25f70b14ef5c4fcace02	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:21:43.064
@lukesanchez99 (PART 2) all s*xual assault and r*pe victims struggle with being believed, regardless of their gender. one does not experience it more than the other, it is not fair to make comments like that and to assume you are correct. and, as i already mentioned, it’s already been shown that women are more likely to support and believe male victims in comparison to men. now, that is an issue men need to sort out in the male community, because it is unfair to project that issue onto women, as you did with your comment. i completely understand your frustration, and where you’re coming from. i’m sure you meant to come from a loving place, but please make sure to educate yourself on this topic and fully understand the impact and meaning behind your words before you say them. we all agree that all victims deserve love, support, and justice. ❤️ have a nice day.	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25f70b14ef5c4fcace02	00016b1b6b--608f25f70b14ef5c4fcace02	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:21:43.064
you are so so amazing	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f25f70b14ef5c4fcace02	00016b1b6b--608f25f70b14ef5c4fcace02	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:21:43.064
"Being raped should be a reflection of rapers' (un)worth to people instead. And we shouldn't be forced to act like a complete destroyed victim as people want to see to ""valid"" anything and you shouldn't be ashamed of showing yourself as someone stronger cause that's not what people want to see to ""valid"" anything about all of it. 💙💓 (Idk if I explained it that well hhh)"	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f262b7a19413e3174745d	00016b1b6b--608f262b7a19413e3174745d	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:22:35.250
I am sure with you beauty, there are lots of men who want to rape you.  Stop with the hate and close your mouth.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f262b7a19413e3174745d	00016b1b6b--608f262b7a19413e3174745d	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:22:35.250
@_erkamkaplan woooow roasted i’m so offended. get a life and stop trying to invalidate people’s problem’s that you’ve never had to face	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f262b7a19413e3174745d	00016b1b6b--608f262b7a19413e3174745d	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:22:35.250
same here. i got punished though.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f262b7a19413e3174745d	00016b1b6b--608f262b7a19413e3174745d	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:22:35.250
@whatis_this_sorcery_ha FINITO! Fertig! Basta!	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f262b7a19413e3174745d	00016b1b6b--608f262b7a19413e3174745d	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:22:35.250
Same here. Even when I cried and begged him not to.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f262b7a19413e3174745d	00016b1b6b--608f262b7a19413e3174745d	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:22:35.250
12or 13. We had a iffy math teacher, he would objectify us, he tried to kiss a few of us. Worse part was he would give private tutoring and our parents would be thrilled about it, best part was the boys found out and started correlating with us so none of us ever had to go alone. He  noticed and even called us out on it, said his neighbours were complaining about us loitering( we would wait for each other to not go up alone).	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f262b7a19413e3174745d	00016b1b6b--608f262b7a19413e3174745d	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:22:35.250
#SmashThePatriarchy #feminism #sexism #feminsta #feminist #india #patriarchy #genderequality #feministblog #feministblogger #heforshe #metoo #timesup #fiftyshades #whyididntreport #maleprivilege #blog #everydaysexism #believewomen #believesurvivors #womensreality #nomoore #iamwithher #iamanastywoman #casualsexism #tothegirls #whyistayed #yesallwomen #sisterhood #raisebettermen	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f263a022d7b13cb8ef6ac	00016b1b6b--608f263a022d7b13cb8ef6ac	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:22:50.376
Same here. Even when I cried and begged him not to.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f263a022d7b13cb8ef6ac	00016b1b6b--608f263a022d7b13cb8ef6ac	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:22:50.376
@cattlechapel why haven't you told anyone???? This is soo wrong it doesn't matter if he is your step bro he should be reported for what he did	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f263a022d7b13cb8ef6ac	00016b1b6b--608f263a022d7b13cb8ef6ac	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:22:50.376
@mutedpianist I just tagged everyone who responded, sorry, but it was to be clear	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f263a022d7b13cb8ef6ac	00016b1b6b--608f263a022d7b13cb8ef6ac	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:22:50.376
I am sure with you beauty, there are lots of men who want to rape you.  Stop with the hate and close your mouth.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f263a022d7b13cb8ef6ac	00016b1b6b--608f263a022d7b13cb8ef6ac	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:22:50.376
12or 13. We had a iffy math teacher, he would objectify us, he tried to kiss a few of us. Worse part was he would give private tutoring and our parents would be thrilled about it, best part was the boys found out and started correlating with us so none of us ever had to go alone. He  noticed and even called us out on it, said his neighbours were complaining about us loitering( we would wait for each other to not go up alone).	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f263a022d7b13cb8ef6ac	00016b1b6b--608f263a022d7b13cb8ef6ac	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:22:50.376
@_erkamkaplan woooow roasted i’m so offended. get a life and stop trying to invalidate people’s problem’s that you’ve never had to face	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f263a022d7b13cb8ef6ac	00016b1b6b--608f263a022d7b13cb8ef6ac	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:22:50.376
The point being more that if a pedophile is worse and we wouldn't excuse them by saying they are helpless in their mental illness or disorder, why would we excuse someone doing less insane harm by saying they can't help it because they're mentally ill. If anything the molester should be excused by insanity then. It's mostly to illustrate that no abuse or abuser should be excused, regardless of the gradation. I'm not sure if we can judge gradations, there are adults who have vulnerabilities too. I do definitely agree that taking advantage of these vulnerabilities can make the perpetrator worse. It is probably less sick to steal from a millionaire than homeless person.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269a42e18f6d72f37429	00016b1b6b--608f269a42e18f6d72f37429	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:24:26.898
"@garinknapp that makes no sense.. she wouldn't accuse him of RAPE for a disgusting ""joke"". 🤦🏾‍♀️"	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269a42e18f6d72f37429	00016b1b6b--608f269a42e18f6d72f37429	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:24:26.898
Hell yes	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269a42e18f6d72f37429	00016b1b6b--608f269a42e18f6d72f37429	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:24:26.898
@whatis_this_sorcery_ha...since it holds zip/zero/null value to me I’d be perfectly fine with that. Unfortunately cops (who have a lot to account for, no doubt) and the f’d up judicial system don’t mow down people en masse. I’m a crime victim disabled for life who had hundreds of thousands of. Dollars stolen. Perp potentially facing MANY years, according to the laws. In 2 yrs he’s never even been ‘questioned’. Bill of rights? For the 1-10%! Certainly not for me!	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269a42e18f6d72f37429	00016b1b6b--608f269a42e18f6d72f37429	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:24:26.898
Meet Advocate Manasi Chaudhari, founder of Pink Legal. It is India’s first-ever portal for women’s legal rights. The legal system in India is so complex that it creates a huge gap between the law and the common people. Pink legal helps bridge this gap of understanding and making women aware of their legal rights. Raising awareness is possibly the first and biggest step to the solution. There's never been a revolution without discourse. When it comes to law, information is key. Having a portal that's accessible to everyone opens up unlimited support and resources for women in India. We applaud Pink Legal and Manasi Chadhari for all their efforts and for creating something that could help many. For the full interview, head to our stories or visit link in bio 👏🏻	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269a42e18f6d72f37429	00016b1b6b--608f269a42e18f6d72f37429	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:24:26.898
same here. i got punished though.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269a42e18f6d72f37429	00016b1b6b--608f269a42e18f6d72f37429	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:24:26.898
@awkward._.drawkwa that really sucks, I'm sorry. I hope you can live peacefully and that the people who harmed you somehow get what they deserve. 😞❤️	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269a42e18f6d72f37429	00016b1b6b--608f269a42e18f6d72f37429	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:24:26.898
The point being more that if a pedophile is worse and we wouldn't excuse them by saying they are helpless in their mental illness or disorder, why would we excuse someone doing less insane harm by saying they can't help it because they're mentally ill. If anything the molester should be excused by insanity then. It's mostly to illustrate that no abuse or abuser should be excused, regardless of the gradation. I'm not sure if we can judge gradations, there are adults who have vulnerabilities too. I do definitely agree that taking advantage of these vulnerabilities can make the perpetrator worse. It is probably less sick to steal from a millionaire than homeless person.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269c6efd841d656afe76	00016b1b6b--608f269c6efd841d656afe76	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:24:28.491
"@garinknapp that makes no sense.. she wouldn't accuse him of RAPE for a disgusting ""joke"". 🤦🏾‍♀️"	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269c6efd841d656afe76	00016b1b6b--608f269c6efd841d656afe76	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:24:28.491
#feminism#feminist#believewomen#blacklivesmatter#culturalappropiation#believesurvivor#whyIdidntreport#womensreality#timesup#metoo#nomoore#meat7#women#beautiful#bodyacceptance#bosswomen#lgbtq#memes#debates#fucktrump#domesticviolence#blacklivesmatter#brownskin#bisexual🌈 #policebrutality	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269c6efd841d656afe76	00016b1b6b--608f269c6efd841d656afe76	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:24:28.491
@cattlechapel why haven't you told anyone???? This is soo wrong it doesn't matter if he is your step bro he should be reported for what he did	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269c6efd841d656afe76	00016b1b6b--608f269c6efd841d656afe76	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:24:28.491
Nope- sorry I don’t agree at all and I don’t think there should be a connection or a comparison on these subjects. There are many many levels of cruel abuse. And I can understand the similarity labeling but as an adult you actually do have some choices and possibly can find a solution to your problem. Eventually you may even be able to heal and get help therapeutically. BUT As a child you have NO CHOICE and are stuck- period. It’s beyond disgusting what someone could do to the purest of Gods creation and the damage is almost if not always beyond repair. The physical damage,hurt&pain, emotional abuse and psychological scarring n torment of being abused as a child on (to a developing innocent child’s brain) far exceeds being abused as an adult. Doesn’t compare. Period. Especially if you’re an adult who was not abused as a child bc you’ve already been taught right from wrong  and know the difference a child never had the opportunity to decipher that- they’ve only known pain since they can remember. Sorry child abuse outweighs the other by far. Just my opinion.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269c6efd841d656afe76	00016b1b6b--608f269c6efd841d656afe76	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:24:28.491
@whatis_this_sorcery_ha...since it holds zip/zero/null value to me I’d be perfectly fine with that. Unfortunately cops (who have a lot to account for, no doubt) and the f’d up judicial system don’t mow down people en masse. I’m a crime victim disabled for life who had hundreds of thousands of. Dollars stolen. Perp potentially facing MANY years, according to the laws. In 2 yrs he’s never even been ‘questioned’. Bill of rights? For the 1-10%! Certainly not for me!	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269c6efd841d656afe76	00016b1b6b--608f269c6efd841d656afe76	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:24:28.491
Hell yes	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f269c6efd841d656afe76	00016b1b6b--608f269c6efd841d656afe76	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:24:28.491
So proud of you for this. I'm sorry for what you had to go through, but it gets better from here! take care :)	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f26e913b306608cf515b2	00016b1b6b--608f26e913b306608cf515b2	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:25:45.106
..... #feministaf #yesallwomen #empowerwomen #misogyny #patriarchy #smashthepatriarchy #feministquotes #womensrightsarehumanrights #rapeculture  #timesup #metoo #sexualassault #endrapeculture #consent #sexualviolence #rapevictim #rapesurvivor #intersectionalfeminism  #IBelieveHer #believewomen #nomeansno  #metoomovement #supportsurvivors #believesurvivors #whyididntreport #stopvictimblaming #slutshaming #notaskingforit #ibelieveyou #consentculture	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f26e913b306608cf515b2	00016b1b6b--608f26e913b306608cf515b2	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:25:45.106
@j_l_sivaram_kumar “shame on you women”?? Stop bringing your sexist opinions here. Stop defending her rapist. Stop spreading your toxicity. I’m reporting you.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f26e913b306608cf515b2	00016b1b6b--608f26e913b306608cf515b2	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:25:45.106
@jassloading so like, didn't wanna say, you touch sttangers lol	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f26e913b306608cf515b2	00016b1b6b--608f26e913b306608cf515b2	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:25:45.106
More power to you 💕	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f26e913b306608cf515b2	00016b1b6b--608f26e913b306608cf515b2	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:25:45.106
7 and the judges didn't FUCKING believe me	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f26e913b306608cf515b2	00016b1b6b--608f26e913b306608cf515b2	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:25:45.106
@paigie.peanut86 hearing your'e story makes me so sad. Dont ever believe that it is yout fault... When you put on the skirt in the morning u didnt thought about any of that. Talk to someone! That is very important. And even someane who doesnt know you, like me loves you so i think that all the other people that know you love you even more. Just talk to someone that will makeup it better.💗💗	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f26e913b306608cf515b2	00016b1b6b--608f26e913b306608cf515b2	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:25:45.106
@starrshipjj I'm so si sorry that that happened to you too. If sharing your story is what you want to do, don't be afraid to! Some people of course are dumb, but most, including me, will support you 100%, and you saying something could help someone else just like this post did you! Just remember that you are so beautiful, brave, strong, amazing, powerful, and badass! 💕	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f271542e18f6d72f37b16	00016b1b6b--608f271542e18f6d72f37b16	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:26:29.875
@lukesanchez99 More like i'm offended because you can't just be supportive? He is showing his experience. You are minimizing it.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f271542e18f6d72f37b16	00016b1b6b--608f271542e18f6d72f37b16	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:26:29.875
@thegrandeheels What are your dms gonna do? Change something?	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f271542e18f6d72f37b16	00016b1b6b--608f271542e18f6d72f37b16	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:26:29.875
@jassloading so like, didn't wanna say, you touch sttangers lol	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f271542e18f6d72f37b16	00016b1b6b--608f271542e18f6d72f37b16	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:26:29.875
@teensforpeace yeah it really scared me so I keep a tiny pepper spray bottle with me all the time whenever I'm going out.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f271542e18f6d72f37b16	00016b1b6b--608f271542e18f6d72f37b16	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:26:29.875
@j_l_sivaram_kumar “shame on you women”?? Stop bringing your sexist opinions here. Stop defending her rapist. Stop spreading your toxicity. I’m reporting you.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f271542e18f6d72f37b16	00016b1b6b--608f271542e18f6d72f37b16	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:26:29.875
7	0				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f271542e18f6d72f37b16	00016b1b6b--608f271542e18f6d72f37b16	a0b736ec049fad94231d8d16b371665f	APPROVED	2021-05-02T22:26:29.875
@lukesanchez99 More like i'm offended because you can't just be supportive? He is showing his experience. You are minimizing it.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f273c4c606f068665797d	00016b1b6b--608f273c4c606f068665797d	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:27:08.080
Felt that. Sending you love 💕	1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f273c4c606f068665797d	00016b1b6b--608f273c4c606f068665797d	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:27:08.080
@teensforpeace yeah it really scared me so I keep a tiny pepper spray bottle with me all the time whenever I'm going out.	-1				https://toloka.yandex.ru/task/23796587/00016b1b6b--608f273c4c606f068665797d	00016b1b6b--608f273c4c606f068665797d	b43c4e574acb4f57e6692cf3f9d3202c	APPROVED	2021-05-02T22:27:08.080
