INPUT:comment	OUTPUT:quality	GOLDEN:quality	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
jajaja quien mas se siente identificada😁😆😅#corea #coreanos #asia #edits #kdramaedit #doramas #kdrama #dorama #fyp #foryou #kpop	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a554277dd7e6464e473	00016b194f--608f1a554277dd7e6464e473	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:32:05.681
once again I learned the last two by ear so don’t come at me hahah #fyp #violin #music	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a554277dd7e6464e473	00016b194f--608f1a554277dd7e6464e473	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:32:05.681
#fyp #viral #parati #foryou #humor #comedia #elpatitojuan #a #xd #feministas #egg #doncheeto #haynopuedeserloveoynolocreo	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a554277dd7e6464e473	00016b194f--608f1a554277dd7e6464e473	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:32:05.681
#97% #womenempowerment #sjm #power #booktok #aelin #legend #caraval #book #womensafety #harassement #fictionalcharacters	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a59c00a69225ecd9cba	00016b194f--608f1a59c00a69225ecd9cba	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:32:09.344
Puppy Resuce! Part 3 up immediately! #dog #puppy #dogs #dogsoftiktok #fy #fyp #pet #petsoftiktok #foryou #foryoupage #rescue	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a59c00a69225ecd9cba	00016b194f--608f1a59c00a69225ecd9cba	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:32:09.344
#stitch with @justyoss #xyzbca #parati #patriarcado #machismo #misoginia #feministas #feministas💜 #feminista #sororidad #fy #parati #yosstop	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a59c00a69225ecd9cba	00016b194f--608f1a59c00a69225ecd9cba	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:32:09.344
#fyp #viral #parati #foryou #humor #comedia #elpatitojuan #a #xd #feministas #egg #doncheeto #haynopuedeserloveoynolocreo	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a59c00a69225ecd9cba	00016b194f--608f1a59c00a69225ecd9cba	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:32:09.344
I just spent hours making this and idk why lmao #fyp #foryou #FrostedFeelings #notapro #foryoupage #xyzbca #PUMARemix	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a59c00a69225ecd9cba	00016b194f--608f1a59c00a69225ecd9cba	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:32:09.344
my favs #icon #iconic	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a59c00a69225ecd9cba	00016b194f--608f1a59c00a69225ecd9cba	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:32:09.344
How happy are you today? #happy #clap #funny #comedy #foryou #singing #rap #happyandyouknowit #loop	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a59c00a69225ecd9cba	00016b194f--608f1a59c00a69225ecd9cba	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:32:09.344
#97% #womenempowerment #sjm #power #booktok #aelin #legend #caraval #book #womensafety #harassement #fictionalcharacters	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a636b43067ad49371a0	00016b194f--608f1a636b43067ad49371a0	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:32:19.832
How happy are you today? #happy #clap #funny #comedy #foryou #singing #rap #happyandyouknowit #loop	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a636b43067ad49371a0	00016b194f--608f1a636b43067ad49371a0	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:32:19.832
Puppy Resuce! Part 3 up immediately! #dog #puppy #dogs #dogsoftiktok #fy #fyp #pet #petsoftiktok #foryou #foryoupage #rescue	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a636b43067ad49371a0	00016b194f--608f1a636b43067ad49371a0	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:32:19.832
I just spent hours making this and idk why lmao #fyp #foryou #FrostedFeelings #notapro #foryoupage #xyzbca #PUMARemix	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a636b43067ad49371a0	00016b194f--608f1a636b43067ad49371a0	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:32:19.832
hate when this happens #transproblems #ftm #transman #lgbtq #lgbtqia #lgbtqi #equality #blm #acab #misgendered #fyp #foryoupage	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a636b43067ad49371a0	00016b194f--608f1a636b43067ad49371a0	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:32:19.832
vocês estão vendo algum dorama? eu comecei ontem a ver Uma Odisseia Coreana ❤😍😁 #dorama #kdrama #dorameira #foryou #fyp #pravoce #comedia #fy #4you	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a636b43067ad49371a0	00016b194f--608f1a636b43067ad49371a0	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:32:19.832
#styletips from #Cher 🤩🤩  #fashioninspo #tiktokpartner #learnontiktok #fashiontiktok	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a636b43067ad49371a0	00016b194f--608f1a636b43067ad49371a0	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:32:19.832
hate when this happens #transproblems #ftm #transman #lgbtq #lgbtqia #lgbtqi #equality #blm #acab #misgendered #fyp #foryoupage	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a89edc8e237c0d2b799	00016b194f--608f1a89edc8e237c0d2b799	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:32:57.103
I just wanted to take a nap but couldn’t find my bed😰 #fy #fypage #fyp #blind #hurt #ouch	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a89edc8e237c0d2b799	00016b194f--608f1a89edc8e237c0d2b799	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:32:57.103
Cher, Her Mom Georgia Holt and sister Georganne LaPiere, Google their ages 👀 #cher #icon #fyp	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a89edc8e237c0d2b799	00016b194f--608f1a89edc8e237c0d2b799	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:32:57.103
#styletips from #Cher 🤩🤩  #fashioninspo #tiktokpartner #learnontiktok #fashiontiktok	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a89edc8e237c0d2b799	00016b194f--608f1a89edc8e237c0d2b799	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:32:57.103
#savage but with impersonations! (ft. @dannypadilla) #savagechallenge #foryou #fyp	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a89edc8e237c0d2b799	00016b194f--608f1a89edc8e237c0d2b799	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:32:57.103
vocês estão vendo algum dorama? eu comecei ontem a ver Uma Odisseia Coreana ❤😍😁 #dorama #kdrama #dorameira #foryou #fyp #pravoce #comedia #fy #4you	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a89edc8e237c0d2b799	00016b194f--608f1a89edc8e237c0d2b799	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:32:57.103
#duet with @loamoboludo Está rotísimo JAJAJAJ #duo #alt #actress #aesthetics #parati #fypシ #🏳️‍🌈 #feminist #tiktok #viral #humor #spain #veggie	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a89edc8e237c0d2b799	00016b194f--608f1a89edc8e237c0d2b799	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:32:57.103
FR tho, it’s valid ladies #randomthings #everydayscience #feminism #girlthings #fyp #girlpower #equality #imjustsaying	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a8d4b93044d5063d137	00016b194f--608f1a8d4b93044d5063d137	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:01.390
recuerden: no existen los aliades #fyp #feminista #machitos #NiUnaMas #YoSiTeCreo #onvres #misoginia #machismo	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a8d4b93044d5063d137	00016b194f--608f1a8d4b93044d5063d137	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:01.390
I just wanted to take a nap but couldn’t find my bed😰 #fy #fypage #fyp #blind #hurt #ouch	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a8d4b93044d5063d137	00016b194f--608f1a8d4b93044d5063d137	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:01.390
Think I got ittt #lmao #foryou #4u #fyp #goodgirls #whynot	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a8d4b93044d5063d137	00016b194f--608f1a8d4b93044d5063d137	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:01.390
BIRTHDAY BREAKFAST!! ( WATCH WITH HEADPHONES 🎧) #asmr #music #cooking #SPENCE	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a8d4b93044d5063d137	00016b194f--608f1a8d4b93044d5063d137	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:01.390
#duet with @loamoboludo Está rotísimo JAJAJAJ #duo #alt #actress #aesthetics #parati #fypシ #🏳️‍🌈 #feminist #tiktok #viral #humor #spain #veggie	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a8d4b93044d5063d137	00016b194f--608f1a8d4b93044d5063d137	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:01.390
#PRIDE week on the Bunkerdown Sessions was one of my favourites 🏳️‍🌈💓 See you Thursday! #cher #katyperry #cover #singing  #fyp #foryoupage #foryou	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1a8d4b93044d5063d137	00016b194f--608f1a8d4b93044d5063d137	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:01.390
#WhenTheCamelliaBlooms #kdrama #fyp #fypシ #fypgakni #fypdong	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ab07a19413e3173dbf8	00016b194f--608f1ab07a19413e3173dbf8	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:33:36.014
FR tho, it’s valid ladies #randomthings #everydayscience #feminism #girlthings #fyp #girlpower #equality #imjustsaying	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ab07a19413e3173dbf8	00016b194f--608f1ab07a19413e3173dbf8	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:33:36.014
When you're too much of a good boy 😔😔😔✊✊✊ #goodguy #goodgirls #imsolonely	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ab07a19413e3173dbf8	00016b194f--608f1ab07a19413e3173dbf8	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:33:36.014
#PRIDE week on the Bunkerdown Sessions was one of my favourites 🏳️‍🌈💓 See you Thursday! #cher #katyperry #cover #singing  #fyp #foryoupage #foryou	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ab07a19413e3173dbf8	00016b194f--608f1ab07a19413e3173dbf8	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:33:36.014
Think I got ittt #lmao #foryou #4u #fyp #goodgirls #whynot	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ab07a19413e3173dbf8	00016b194f--608f1ab07a19413e3173dbf8	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:33:36.014
All of these are necessities, tbh. #smallbusinesscheck #womanownedbusiness #feminist #onlineboutique	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ab07a19413e3173dbf8	00016b194f--608f1ab07a19413e3173dbf8	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:33:36.014
recuerden: no existen los aliades #fyp #feminista #machitos #NiUnaMas #YoSiTeCreo #onvres #misoginia #machismo	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ab07a19413e3173dbf8	00016b194f--608f1ab07a19413e3173dbf8	aa2f20c0bd0c289a9608167216543f32	APPROVED	2021-05-02T21:33:36.014
my favs #icon #iconic	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abc7a19413e3173dc67	00016b194f--608f1abc7a19413e3173dc67	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:33:48.485
#stitch with @justyoss #xyzbca #parati #patriarcado #machismo #misoginia #feministas #feministas💜 #feminista #sororidad #fy #parati #yosstop	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abc7a19413e3173dc67	00016b194f--608f1abc7a19413e3173dc67	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:33:48.485
Anime is so beautiful #anime #4k #beautiful #weeb #edit #animeedit #amv #fyp #fy #viral	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abc7a19413e3173dc67	00016b194f--608f1abc7a19413e3173dc67	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:33:48.485
#WhenTheCamelliaBlooms #kdrama #fyp #fypシ #fypgakni #fypdong	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abc7a19413e3173dc67	00016b194f--608f1abc7a19413e3173dc67	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:33:48.485
White bird privilege.Just a joke #nature #bird #birds #seagull #blm #bekind #itsajoke #equality #treatothersthewayyouwanttobetreated #✊🏿✊🏾✊🏽✊🏼✊🏻	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abc7a19413e3173dc67	00016b194f--608f1abc7a19413e3173dc67	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:33:48.485
She don’t need your opinion✨ #kdrama #seoyeaji #itsokaytonotbeokay #saveme#komoomyoung	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abc7a19413e3173dc67	00016b194f--608f1abc7a19413e3173dc67	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:33:48.485
#fyp #viral #parati #foryou #humor #comedia #elpatitojuan #a #xd #feministas #egg #doncheeto #haynopuedeserloveoynolocreo	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abc7a19413e3173dc67	00016b194f--608f1abc7a19413e3173dc67	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:33:48.485
Reply to @ayessacamagong3 filipina and korean stars lookalike part 4 #fyp #fypシ #tiktok #trend #kpop #kdrama #xyzbca #foryou #foryoupage #fy #korean	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abf7a19413e3173dc81	00016b194f--608f1abf7a19413e3173dc81	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:51.617
Anime is so beautiful #anime #4k #beautiful #weeb #edit #animeedit #amv #fyp #fy #viral	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abf7a19413e3173dc81	00016b194f--608f1abf7a19413e3173dc81	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:51.617
White bird privilege.Just a joke #nature #bird #birds #seagull #blm #bekind #itsajoke #equality #treatothersthewayyouwanttobetreated #✊🏿✊🏾✊🏽✊🏼✊🏻	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abf7a19413e3173dc81	00016b194f--608f1abf7a19413e3173dc81	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:51.617
Sisoi #fyp #parati #badbunny #feminist #sororidad #lgbt #seraley💚 #bisexuals #badbunnypr	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abf7a19413e3173dc81	00016b194f--608f1abf7a19413e3173dc81	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:51.617
Learning can be ✨FUN✨🥰 #learninggerman #deutsch #languagelearning #misogyny #sexism #feminism #equality #womensrights #fyp #fürdich #foryou	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abf7a19413e3173dc81	00016b194f--608f1abf7a19413e3173dc81	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:51.617
Deck the house! #femaleleaders #kamala #kamalaharris #bidenharris #electwomen #womenleaders #feminist #christmasdecor #holidaydecor #letterboard	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abf7a19413e3173dc81	00016b194f--608f1abf7a19413e3173dc81	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:51.617
She don’t need your opinion✨ #kdrama #seoyeaji #itsokaytonotbeokay #saveme#komoomyoung	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1abf7a19413e3173dc81	00016b194f--608f1abf7a19413e3173dc81	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:33:51.617
#tiktokmali🇲🇱223 #tiktokguinée🇬🇳 #seriesnetflix #tiktokMali #senegaltiktok #tiktokcotedivoire #pourtoi #jalousie #feministas #feminist	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ac22b838e47813115b1	00016b194f--608f1ac22b838e47813115b1	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:33:54.398
I just spent hours making this and idk why lmao #fyp #foryou #FrostedFeelings #notapro #foryoupage #xyzbca #PUMARemix	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ac22b838e47813115b1	00016b194f--608f1ac22b838e47813115b1	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:33:54.398
Deck the house! #femaleleaders #kamala #kamalaharris #bidenharris #electwomen #womenleaders #feminist #christmasdecor #holidaydecor #letterboard	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ac22b838e47813115b1	00016b194f--608f1ac22b838e47813115b1	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:33:54.398
Learning can be ✨FUN✨🥰 #learninggerman #deutsch #languagelearning #misogyny #sexism #feminism #equality #womensrights #fyp #fürdich #foryou	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ac22b838e47813115b1	00016b194f--608f1ac22b838e47813115b1	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:33:54.398
Reply to @ayessacamagong3 filipina and korean stars lookalike part 4 #fyp #fypシ #tiktok #trend #kpop #kdrama #xyzbca #foryou #foryoupage #fy #korean	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ac22b838e47813115b1	00016b194f--608f1ac22b838e47813115b1	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:33:54.398
#97% #womenempowerment #sjm #power #booktok #aelin #legend #caraval #book #womensafety #harassement #fictionalcharacters	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ac22b838e47813115b1	00016b194f--608f1ac22b838e47813115b1	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:33:54.398
Sisoi #fyp #parati #badbunny #feminist #sororidad #lgbt #seraley💚 #bisexuals #badbunnypr	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ac22b838e47813115b1	00016b194f--608f1ac22b838e47813115b1	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:33:54.398
Billie Eilish doesn’t use auto tune.... #billieeilish #music #fyp	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ae345926237b6ed1943	00016b194f--608f1ae345926237b6ed1943	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:34:27.471
#tiktokmali🇲🇱223 #tiktokguinée🇬🇳 #seriesnetflix #tiktokMali #senegaltiktok #tiktokcotedivoire #pourtoi #jalousie #feministas #feminist	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ae345926237b6ed1943	00016b194f--608f1ae345926237b6ed1943	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:34:27.471
#duet with @loamoboludo Está rotísimo JAJAJAJ #duo #alt #actress #aesthetics #parati #fypシ #🏳️‍🌈 #feminist #tiktok #viral #humor #spain #veggie	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ae345926237b6ed1943	00016b194f--608f1ae345926237b6ed1943	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:34:27.471
Reply to @kenny.sinclair another goodgirls line for ya. #fy#pov#goodgirls	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ae345926237b6ed1943	00016b194f--608f1ae345926237b6ed1943	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:34:27.471
had to brace myself when i gave Shola a hug😭 #fyp #foryou #viral #family #siblings #StrapBack #razrfit	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ae345926237b6ed1943	00016b194f--608f1ae345926237b6ed1943	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:34:27.471
#sport #dancing #fyp #fy #foryourpage	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ae345926237b6ed1943	00016b194f--608f1ae345926237b6ed1943	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:34:27.471
I love this trend #horror #fyp #edit #videostar #star #maddisonbeer #maddisonbeeredit #vsp #foryou #xyzbca #fypシ゚viral #velocity #fy ПЕРЕВОД	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1ae345926237b6ed1943	00016b194f--608f1ae345926237b6ed1943	a66a3ef234579435ca6bd3ab12ee9f84	APPROVED	2021-05-02T21:34:27.471
White bird privilege.Just a joke #nature #bird #birds #seagull #blm #bekind #itsajoke #equality #treatothersthewayyouwanttobetreated #✊🏿✊🏾✊🏽✊🏼✊🏻	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af5022d7b13cb8e7630	00016b194f--608f1af5022d7b13cb8e7630	0f771635158f927a8c46a4ec58394552	APPROVED	2021-05-02T21:34:45.457
FR tho, it’s valid ladies #randomthings #everydayscience #feminism #girlthings #fyp #girlpower #equality #imjustsaying	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af5022d7b13cb8e7630	00016b194f--608f1af5022d7b13cb8e7630	0f771635158f927a8c46a4ec58394552	APPROVED	2021-05-02T21:34:45.457
I love this trend #horror #fyp #edit #videostar #star #maddisonbeer #maddisonbeeredit #vsp #foryou #xyzbca #fypシ゚viral #velocity #fy ПЕРЕВОД	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af5022d7b13cb8e7630	00016b194f--608f1af5022d7b13cb8e7630	0f771635158f927a8c46a4ec58394552	APPROVED	2021-05-02T21:34:45.457
Reply to @kenny.sinclair another goodgirls line for ya. #fy#pov#goodgirls	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af5022d7b13cb8e7630	00016b194f--608f1af5022d7b13cb8e7630	0f771635158f927a8c46a4ec58394552	APPROVED	2021-05-02T21:34:45.457
#styletips from #Cher 🤩🤩  #fashioninspo #tiktokpartner #learnontiktok #fashiontiktok	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af5022d7b13cb8e7630	00016b194f--608f1af5022d7b13cb8e7630	0f771635158f927a8c46a4ec58394552	APPROVED	2021-05-02T21:34:45.457
She don’t need your opinion✨ #kdrama #seoyeaji #itsokaytonotbeokay #saveme#komoomyoung	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af5022d7b13cb8e7630	00016b194f--608f1af5022d7b13cb8e7630	0f771635158f927a8c46a4ec58394552	APPROVED	2021-05-02T21:34:45.457
#sport #dancing #fyp #fy #foryourpage	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af5022d7b13cb8e7630	00016b194f--608f1af5022d7b13cb8e7630	0f771635158f927a8c46a4ec58394552	APPROVED	2021-05-02T21:34:45.457
Esto fue todo lo que me mandaron de este testimonio.#foryou #fyp #parati #pyt #viral #testimonio #Acoso #yositecreo	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af6ae7378653b5ab8b5	00016b194f--608f1af6ae7378653b5ab8b5	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:34:46.109
Billie Eilish doesn’t use auto tune.... #billieeilish #music #fyp	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af6ae7378653b5ab8b5	00016b194f--608f1af6ae7378653b5ab8b5	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:34:46.109
had to brace myself when i gave Shola a hug😭 #fyp #foryou #viral #family #siblings #StrapBack #razrfit	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af6ae7378653b5ab8b5	00016b194f--608f1af6ae7378653b5ab8b5	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:34:46.109
#HairFoodChallenge #femaleempowerment #women #womenempowerment #smashthepatriarchy #takedownthepatriarchy #smashpatriarchy #breakupglowup #feminist	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af6ae7378653b5ab8b5	00016b194f--608f1af6ae7378653b5ab8b5	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:34:46.109
This buzzer beater is TOO CLEAN 🚨 #nba #basketball #sports #shoutoutOT #music	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af6ae7378653b5ab8b5	00016b194f--608f1af6ae7378653b5ab8b5	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:34:46.109
#HUMOR #lentejas #humor #duo #xdd #2021 #viral #foryou #fyp #parati #voiceeffects #ta #potente #feministas #xdd #ya #paro	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af6ae7378653b5ab8b5	00016b194f--608f1af6ae7378653b5ab8b5	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:34:46.109
Responder a @jaegerls Que sonoro de tu parte #acoso #radfemscaresme #radfem #radfems #feminismohipocrita #lasredfemdanasco #yositecreo #sonoridad😍	-1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1af6ae7378653b5ab8b5	00016b194f--608f1af6ae7378653b5ab8b5	658a29d5319ee905562b3578e1823803	APPROVED	2021-05-02T21:34:46.109
Тернистый путь наших девочек Ч.1 #муза #musa #icon #рекомендации #edit #врек #врекомендации #флешбеки #winxpower #винкс #клубвинкс	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1b186b43067ad49378d7	00016b194f--608f1b186b43067ad49378d7	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:35:20.771
#reaccionar a @estibaliz.feito #yositecreo #noestassola #fyp #xyzbca	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1b186b43067ad49378d7	00016b194f--608f1b186b43067ad49378d7	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:35:20.771
our valentine’s day ❤️  #athomespa #husband #wife #valentinesday #fyp #facial #goodgirls #foryou	1				https://toloka.yandex.ru/task/23796047/00016b194f--608f1b186b43067ad49378d7	00016b194f--608f1b186b43067ad49378d7	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:35:20.771
Esto fue todo lo que me mandaron de este testimonio.#foryou #fyp #parati #pyt #viral #testimonio #Acoso #yositecreo	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1b186b43067ad49378d7	00016b194f--608f1b186b43067ad49378d7	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:35:20.771
Un mexicano y muchos gringos #parati #fy #fyp #viral #usa #mexico #army #gringos #jorgeabarca #jorgitoeltiger	0				https://toloka.yandex.ru/task/23796047/00016b194f--608f1b186b43067ad49378d7	00016b194f--608f1b186b43067ad49378d7	0b870f097d2fb1b31658f238dc29d417	APPROVED	2021-05-02T21:35:20.771
